Tool: MTI, Annotation: IL -6, Prediction: IL-6, levenshtein distance: 1, normalized lev: 0.25
Tool: lstm_char_embed_chemdner, Annotation: silica, Prediction: silicate, levenshtein distance: 2, normalized lev: 0.25
Tool: lstm_char_embed_chemdner, Annotation: Microcystin-LR, Prediction: microcystin-LR, levenshtein distance: 1, normalized lev: 0.07142857142857142
Tool: lstm_char_embed_chemdner, Annotation: PPZ, Prediction: MPPZ, levenshtein distance: 1, normalized lev: 0.25
Tool: lstm_char_embed_chemdner, Annotation: 2-methoxy-E1, Prediction: 4-methoxy-E1, levenshtein distance: 1, normalized lev: 0.08333333333333333
Tool: lstm_char_embed_chemdner, Annotation: 4-hydroxy-2, 2, 6, 6-tetramethylpiperidin-1-oxyl, Prediction: nitroxide [(4-hydroxy-2, 2, 6, 6-tetramethylpiperidin-1-oxyl, levenshtein distance: 12, normalized lev: 0.2
Tool: lstm_char_embed_chemdner, Annotation: C22: 6n-3, Prediction: C22: 6n-3), levenshtein distance: 1, normalized lev: 0.1
Tool: lstm_char_embed_chemdner, Annotation: Hydroxypropyl-β-cyclodextrin, Prediction: .  Hydroxypropyl-β-cyclodextrin, levenshtein distance: 3, normalized lev: 0.0967741935483871
Tool: lstm_char_embed_chemdner, Annotation: fluoranthene, Prediction: fluoranthene),, levenshtein distance: 2, normalized lev: 0.14285714285714285
Tool: lstm_char_embed_chemdner, Annotation: asparagine, Prediction: asparagine), levenshtein distance: 1, normalized lev: 0.09090909090909091
Tool: lstm_char_embed_chemdner, Annotation: tyrosine, Prediction: tyrosine), levenshtein distance: 1, normalized lev: 0.1111111111111111
Tool: lstm_char_embed_chemdner, Annotation: MBP-SulA(F143S), Prediction: MBP-SulA(F143N), levenshtein distance: 1, normalized lev: 0.06666666666666667
Tool: lstm_char_embed_chemdner, Annotation: fucos, Prediction: fucose, levenshtein distance: 1, normalized lev: 0.16666666666666666
Tool: lstm_char_embed_chemdner, Annotation: Validamycin, Prediction: Validamycin,, levenshtein distance: 1, normalized lev: 0.08333333333333333
Tool: lstm_char_embed_chemdner, Annotation: Validamycin, Prediction: validamycin, levenshtein distance: 1, normalized lev: 0.09090909090909091
Tool: lstm_char_embed_chemdner, Annotation: lignin, Prediction: lignin,, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: lstm_char_embed_chemdner, Annotation: Cu(NO3)2, Prediction: (Cu(NO3)2), levenshtein distance: 2, normalized lev: 0.2
Tool: lstm_char_embed_chemdner, Annotation: NO3-N, Prediction: NO3-N), levenshtein distance: 1, normalized lev: 0.16666666666666666
Tool: lstm_char_embed_chemdner, Annotation: harmol, Prediction: harmol,, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: lstm_char_embed_chemdner, Annotation: peracetic acid, Prediction: acetic acid, levenshtein distance: 3, normalized lev: 0.2727272727272727
Tool: lstm_char_embed_chemdner, Annotation: HDH, Prediction: HDH), levenshtein distance: 1, normalized lev: 0.25
Tool: lstm_char_embed_chemdner, Annotation: H13CO3, Prediction: H13CO3-, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: lstm_char_embed_chemdner, Annotation: Co2+, Prediction: Cd2+, levenshtein distance: 1, normalized lev: 0.25
Tool: lstm_char_embed_chemdner, Annotation: m-xylene, Prediction: o-xylene, levenshtein distance: 1, normalized lev: 0.125
Tool: lstm_char_embed_chemdner, Annotation: DAP, Prediction: DAPI, levenshtein distance: 1, normalized lev: 0.25
Tool: lstm_char_embed_chemdner, Annotation: 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide, Prediction: (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium, levenshtein distance: 9, normalized lev: 0.16981132075471697
Tool: lstm_char_embed_chemdner, Annotation: linoleic acids, Prediction: α-linolenic acid, levenshtein distance: 4, normalized lev: 0.25
Tool: lstm_char_embed_chemdner, Annotation: LPAAT2A, Prediction: LPAAT2A2, levenshtein distance: 1, normalized lev: 0.125
Tool: lstm_char_embed_chemdner, Annotation: linoleic acids, Prediction: linolenic acids, levenshtein distance: 1, normalized lev: 0.06666666666666667
Tool: lstm_char_embed_chemdner, Annotation: LPAAT2A, Prediction: LPAAT2B, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: lstm_char_embed_chemdner, Annotation: progesterone-receptor, Prediction: progesterone-receptor-positive, levenshtein distance: 9, normalized lev: 0.3
Tool: lstm_char_embed_chemdner, Annotation: progesterone-receptor, Prediction: progesterone-receptor-negative, levenshtein distance: 9, normalized lev: 0.3
Tool: lstm_char_embed_chemdner, Annotation: florasulam, Prediction: florasulam,, levenshtein distance: 1, normalized lev: 0.09090909090909091
Tool: lstm_char_embed_chemdner, Annotation: pyrithiobac‑sodium, Prediction: pyrithiobac‑sodium,, levenshtein distance: 1, normalized lev: 0.05263157894736842
Tool: lstm_char_embed_chemdner, Annotation: pyroxsulam, Prediction: pyroxsulam,, levenshtein distance: 1, normalized lev: 0.09090909090909091
Tool: ChemDataExtractor, Annotation: phospho-histone H3, Prediction: phospho-histone, levenshtein distance: 3, normalized lev: 0.2
Tool: ChemDataExtractor, Annotation: lysine, Prediction: Lysines, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: ChemDataExtractor, Annotation: angiotensin (1-12), Prediction: angiotensin (1-7), levenshtein distance: 2, normalized lev: 0.11764705882352941
Tool: ChemDataExtractor, Annotation: angiotensinogen, Prediction: angiotensin II, levenshtein distance: 4, normalized lev: 0.2857142857142857
Tool: ChemDataExtractor, Annotation: angiotensinogen, Prediction: angiotensin A, levenshtein distance: 4, normalized lev: 0.3076923076923077
Tool: ChemDataExtractor, Annotation: anti-mullerian hormone, Prediction: mullerian hormone, levenshtein distance: 5, normalized lev: 0.29411764705882354
Tool: ChemDataExtractor, Annotation: Hyperelatones D, Prediction: Hyperelatones B-D, levenshtein distance: 2, normalized lev: 0.11764705882352941
Tool: ChemDataExtractor, Annotation: Hyperelatones D, Prediction: hyperelatones, levenshtein distance: 3, normalized lev: 0.23076923076923078
Tool: ChemDataExtractor, Annotation: miR167, Prediction: miR168, levenshtein distance: 1, normalized lev: 0.16666666666666666
Tool: ChemDataExtractor, Annotation: Theanine, Prediction: theanine, levenshtein distance: 1, normalized lev: 0.125
Tool: ChemDataExtractor, Annotation: Theanine, Prediction: l-theanine, levenshtein distance: 3, normalized lev: 0.3
Tool: ChemDataExtractor, Annotation: Theanine, Prediction: l-Theanine, levenshtein distance: 2, normalized lev: 0.2
Tool: ChemDataExtractor, Annotation: NH2, Prediction: -NH2, levenshtein distance: 1, normalized lev: 0.25
Tool: ChemDataExtractor, Annotation: PGE22, Prediction: PGE2, levenshtein distance: 1, normalized lev: 0.25
Tool: ChemDataExtractor, Annotation: COX-2, Prediction: COX-2-/, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: ChemDataExtractor, Annotation: lutamate, Prediction: glutamate, levenshtein distance: 1, normalized lev: 0.1111111111111111
Tool: ChemDataExtractor, Annotation: phospho-NF-κB p65, Prediction: phospho-NF-κB, levenshtein distance: 4, normalized lev: 0.3076923076923077
Tool: ChemDataExtractor, Annotation: Cry1Ab, Prediction: Cry1Ac, levenshtein distance: 1, normalized lev: 0.16666666666666666
Tool: ChemDataExtractor, Annotation: fucos, Prediction: fucose, levenshtein distance: 1, normalized lev: 0.16666666666666666
Tool: ChemDataExtractor, Annotation: Carboxymethyl cellulose thiol, Prediction: Carboxymethyl cellulose, levenshtein distance: 6, normalized lev: 0.2608695652173913
Tool: ChemDataExtractor, Annotation: sulfur dioxide, Prediction: sulfur dioxide (SO2), levenshtein distance: 6, normalized lev: 0.3
Tool: ChemDataExtractor, Annotation: DAP, Prediction: DAPI, levenshtein distance: 1, normalized lev: 0.25
Tool: ChemDataExtractor, Annotation: linoleic acids, Prediction: α-linolenic acid, levenshtein distance: 4, normalized lev: 0.25
Tool: ChemDataExtractor, Annotation: LPAAT2A, Prediction: LPAAT2A2, levenshtein distance: 1, normalized lev: 0.125
Tool: ChemDataExtractor, Annotation: lysophosphatidic acid, Prediction: 2-lysophosphatidic acid, levenshtein distance: 2, normalized lev: 0.08695652173913043
Tool: ChemDNER BERT, Annotation: S-adenosylmethionine, Prediction: S-adenosylmethionine-, levenshtein distance: 1, normalized lev: 0.047619047619047616
Tool: ChemDNER BERT, Annotation: NAD+, Prediction: NAD +, levenshtein distance: 1, normalized lev: 0.2
Tool: ChemDNER BERT, Annotation: Iron Phthalocyanine, Prediction: Iron Phthalocyanine-Albumin, levenshtein distance: 8, normalized lev: 0.2962962962962963
Tool: ChemDNER BERT, Annotation: iron (II) phthalocyanine, Prediction: iron(II)phthalocyanine FePc, levenshtein distance: 7, normalized lev: 0.25925925925925924
Tool: ChemDNER BERT, Annotation: Aspartic Acids, Prediction: aspartic acid, levenshtein distance: 3, normalized lev: 0.23076923076923078
Tool: ChemDNER BERT, Annotation: Carbon-11, Prediction: Carbon-11-, levenshtein distance: 1, normalized lev: 0.1
Tool: ChemDNER BERT, Annotation: lithium disilicate, Prediction: Lithium disilicate, levenshtein distance: 1, normalized lev: 0.05555555555555555
Tool: ChemDNER BERT, Annotation: polyethylene glycol 400, Prediction: polyethylene glycol, levenshtein distance: 4, normalized lev: 0.21052631578947367
Tool: ChemDNER BERT, Annotation: Hyperelatones D, Prediction: hyperelatones A-H, levenshtein distance: 4, normalized lev: 0.23529411764705882
Tool: ChemDNER BERT, Annotation: Theanine, Prediction: l-Theanine, levenshtein distance: 2, normalized lev: 0.2
Tool: ChemDNER BERT, Annotation: Theanine, Prediction: l-theanine, levenshtein distance: 3, normalized lev: 0.3
Tool: ChemDNER BERT, Annotation: Theanine, Prediction: theanine, levenshtein distance: 1, normalized lev: 0.125
Tool: ChemDNER BERT, Annotation: lutamate, Prediction: glutamate, levenshtein distance: 1, normalized lev: 0.1111111111111111
Tool: ChemDNER BERT, Annotation: 1-(5-fluoro-2, 4-dinitrophenyl)-4-methylpiperazine, Prediction: 1-(5-fluoro-2,4-dinitrophenyl)-4-methylpiperazine, levenshtein distance: 1, normalized lev: 0.02040816326530612
Tool: ChemDNER BERT, Annotation: 4-hydroxy-2, 2, 6, 6-tetramethylpiperidin-1-oxyl, Prediction: (4-hydroxy-2,2,6,6-tetramethylpiperidin-1-oxyl, levenshtein distance: 4, normalized lev: 0.08695652173913043
Tool: ChemDNER BERT, Annotation: C22: 6n-3, Prediction: C22 : 6n-3, levenshtein distance: 1, normalized lev: 0.1
Tool: ChemDNER BERT, Annotation: 1-methyl-4-phenyl-1, 2, 3, 6 tetrahydropyridine, Prediction: 1-methyl-4-phenyl-1,2,3,6 tetrahydropyridine, levenshtein distance: 3, normalized lev: 0.06818181818181818
Tool: ChemDNER BERT, Annotation: N-(n-butyl) thiophosphoric triamide, Prediction: N-(n-butyl)thiophosphoric triamide, levenshtein distance: 1, normalized lev: 0.029411764705882353
Tool: ChemDNER BERT, Annotation: fucos, Prediction: fucose, levenshtein distance: 1, normalized lev: 0.16666666666666666
Tool: ChemDNER BERT, Annotation: monodansylcadaverine, Prediction: monodansylcadaverineand, levenshtein distance: 3, normalized lev: 0.13043478260869565
Tool: ChemDNER BERT, Annotation: DAP, Prediction: DAPI, levenshtein distance: 1, normalized lev: 0.25
Tool: ChemDNER BERT, Annotation: linoleic acids, Prediction: α-linolenic acid, levenshtein distance: 4, normalized lev: 0.25
Tool: ChemDNER BERT, Annotation: Beryllium, Prediction: Beryllium's, levenshtein distance: 2, normalized lev: 0.18181818181818182
Tool: Gene BERT, Annotation: interleukin -6, Prediction: interleukin(IL)-6, levenshtein distance: 4, normalized lev: 0.23529411764705882
Tool: Gene BERT, Annotation: IL -6, Prediction: IL-6, levenshtein distance: 1, normalized lev: 0.25
Tool: Gene BERT, Annotation: C-peptide, Prediction: rat C-peptide, levenshtein distance: 4, normalized lev: 0.3076923076923077
Tool: Gene BERT, Annotation: insulin, Prediction: insulinoma, levenshtein distance: 3, normalized lev: 0.3
Tool: Gene BERT, Annotation: C-peptide, Prediction: Rat C-peptide, levenshtein distance: 4, normalized lev: 0.3076923076923077
Tool: Gene BERT, Annotation: leucine-rich repeat kinase 2, Prediction: leucine-rich repeat kinase, levenshtein distance: 2, normalized lev: 0.07692307692307693
Tool: Gene BERT, Annotation: mitogen-activated protein kinase, Prediction: mitogen-activated protein kinase/, levenshtein distance: 1, normalized lev: 0.030303030303030304
Tool: Gene BERT, Annotation: apo A-I, Prediction: apo)A-I, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: Gene BERT, Annotation: apolipoprotein A-I, Prediction: apolipoprotein(, levenshtein distance: 4, normalized lev: 0.26666666666666666
Tool: Gene BERT, Annotation: GLI family zinc finger protein 2, Prediction: GLI family zinc finger protein, levenshtein distance: 2, normalized lev: 0.06666666666666667
Tool: Gene BERT, Annotation: mitochondrial transcription factor A, Prediction: mitochondrial transcription factor, levenshtein distance: 2, normalized lev: 0.058823529411764705
Tool: Gene BERT, Annotation: miR-240, Prediction: miR-214, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: Gene BERT, Annotation: miR-240, Prediction: miR-204, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: Gene BERT, Annotation: mitochondrial transcription factor A, Prediction: Mitochondrial transcription factor, levenshtein distance: 3, normalized lev: 0.08823529411764706
Tool: Gene BERT, Annotation: Cathepsin L, Prediction: Cathepsin, levenshtein distance: 2, normalized lev: 0.2222222222222222
Tool: Gene BERT, Annotation: caspase 3, Prediction: caspase, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: Gene BERT, Annotation: cyclin-dependent kinase 2, Prediction: cyclin-dependent kinase, levenshtein distance: 2, normalized lev: 0.08695652173913043
Tool: Gene BERT, Annotation: Iron Phthalocyanine, Prediction: Iron Phthalocyanine-Albumin, levenshtein distance: 8, normalized lev: 0.2962962962962963
Tool: Gene BERT, Annotation: angiotensin (1-12), Prediction: angiotensin(1-12), levenshtein distance: 1, normalized lev: 0.058823529411764705
Tool: Gene BERT, Annotation: angiotensin (1-12), Prediction: angiotensin(1-9), levenshtein distance: 3, normalized lev: 0.1875
Tool: Gene BERT, Annotation: angiotensin (1-12), Prediction: angiotensin(1-7), levenshtein distance: 3, normalized lev: 0.1875
Tool: Gene BERT, Annotation: interleukin- 6, Prediction: interleukin-6, levenshtein distance: 1, normalized lev: 0.07692307692307693
Tool: Gene BERT, Annotation: extracellular signal-regulated kinase 2, Prediction: extracellular signal-regulated kinase 1/, levenshtein distance: 2, normalized lev: 0.05
Tool: Gene BERT, Annotation: toll-like receptors 2, Prediction: toll-like receptors 2 and, levenshtein distance: 4, normalized lev: 0.16
Tool: Gene BERT, Annotation: cholesterol, Prediction: HDL cholesterol, levenshtein distance: 4, normalized lev: 0.26666666666666666
Tool: Gene BERT, Annotation: glucagon-like peptide-1, Prediction: glucagon-like peptide-1 receptor, levenshtein distance: 9, normalized lev: 0.28125
Tool: Gene BERT, Annotation: cholesterol, Prediction: HDL-cholesterol, levenshtein distance: 4, normalized lev: 0.26666666666666666
Tool: Gene BERT, Annotation: paired box homeotic gene 6, Prediction: paired box homeotic gene, levenshtein distance: 2, normalized lev: 0.08333333333333333
Tool: Gene BERT, Annotation: MiR-328, Prediction: miR-328, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: Gene BERT, Annotation: MiR-202, Prediction: MiR-202-3p, levenshtein distance: 3, normalized lev: 0.3
Tool: Gene BERT, Annotation: matrix metalloproteinase 1, Prediction: matrix metalloproteinase, levenshtein distance: 2, normalized lev: 0.08333333333333333
Tool: Gene BERT, Annotation: hsa-miR-202, Prediction: hsa-miR-202-3p, levenshtein distance: 3, normalized lev: 0.21428571428571427
Tool: Gene BERT, Annotation: miR-202, Prediction: miR-202-3p, levenshtein distance: 3, normalized lev: 0.3
Tool: Gene BERT, Annotation: zinc finger NFX1-type containing 1, Prediction: zinc finger NFX1-type containing, levenshtein distance: 2, normalized lev: 0.0625
Tool: Gene BERT, Annotation: Zinc finger antisense 1, Prediction: Zinc finger antisense, levenshtein distance: 2, normalized lev: 0.09523809523809523
Tool: Gene BERT, Annotation: miR-6797, Prediction: miR-6797-5p, levenshtein distance: 3, normalized lev: 0.2727272727272727
Tool: Gene BERT, Annotation: cytochrome oxidase subunit I, Prediction: cytochrome oxidase subunit, levenshtein distance: 2, normalized lev: 0.07692307692307693
Tool: Gene BERT, Annotation: miR-124, Prediction: miR-124-3p, levenshtein distance: 3, normalized lev: 0.3
Tool: Gene BERT, Annotation: sulphate adenyltransferase, Prediction: sulphate adenyltransferase gene, levenshtein distance: 5, normalized lev: 0.16129032258064516
Tool: Gene BERT, Annotation: hyperelatone A, Prediction: hyperelatones B-H, levenshtein distance: 4, normalized lev: 0.23529411764705882
Tool: Gene BERT, Annotation: hyperelatone A, Prediction: hyperelatone, levenshtein distance: 2, normalized lev: 0.16666666666666666
Tool: Gene BERT, Annotation: Hyperelatones D, Prediction: Hyperelatones B-D and, levenshtein distance: 6, normalized lev: 0.2857142857142857
Tool: Gene BERT, Annotation: tenuiside A, Prediction: tenuiside, levenshtein distance: 2, normalized lev: 0.2222222222222222
Tool: Gene BERT, Annotation: hyperelatone A, Prediction: hyperelatones A-H, levenshtein distance: 3, normalized lev: 0.17647058823529413
Tool: Gene BERT, Annotation: anti-intercellular adhesion molecule 1, Prediction: anti-intercellular adhesion molecule, levenshtein distance: 2, normalized lev: 0.05555555555555555
Tool: Gene BERT, Annotation: SAP30L-AS, Prediction: SAP30L-, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: Gene BERT, Annotation: SAP30L-AS, Prediction: SAP30L-AS1, levenshtein distance: 1, normalized lev: 0.1
Tool: Gene BERT, Annotation: Toll-like receptor 4, Prediction: Toll-like receptor, levenshtein distance: 2, normalized lev: 0.1111111111111111
Tool: Gene BERT, Annotation: cathepsin B, Prediction: cathepsin, levenshtein distance: 2, normalized lev: 0.2222222222222222
Tool: Gene BERT, Annotation: Cathepsin B, Prediction: Cathepsin, levenshtein distance: 2, normalized lev: 0.2222222222222222
Tool: Gene BERT, Annotation: PGE22, Prediction: PGE2, levenshtein distance: 1, normalized lev: 0.25
Tool: Gene BERT, Annotation: NFE2-related nuclear factor 2, Prediction: NFE2-related nuclear factor, levenshtein distance: 2, normalized lev: 0.07407407407407407
Tool: Gene BERT, Annotation: nitrite, Prediction: nitrate-, levenshtein distance: 2, normalized lev: 0.25
Tool: Gene BERT, Annotation: nitrite reductase, Prediction: nitrate reductase, levenshtein distance: 1, normalized lev: 0.058823529411764705
Tool: Gene BERT, Annotation: EC 1.6.7.1, Prediction: EC 1.4.7.1, levenshtein distance: 1, normalized lev: 0.1
Tool: Gene BERT, Annotation: lutamate, Prediction: glutamate, levenshtein distance: 1, normalized lev: 0.1111111111111111
Tool: Gene BERT, Annotation: PPZ, Prediction: MPPZ, levenshtein distance: 1, normalized lev: 0.25
Tool: Gene BERT, Annotation: intercellular adhesion molecule-1, Prediction: vascular adhesion molecule-1, levenshtein distance: 8, normalized lev: 0.2857142857142857
Tool: Gene BERT, Annotation: Apelin recepto, Prediction: Apelin receptor, levenshtein distance: 1, normalized lev: 0.06666666666666667
Tool: Gene BERT, Annotation: urea, Prediction: Urea, levenshtein distance: 1, normalized lev: 0.25
Tool: Gene BERT, Annotation: MBP, Prediction: MBP-, levenshtein distance: 1, normalized lev: 0.25
Tool: Gene BERT, Annotation: MBP-SulA(F143S), Prediction: MBP-SulA(F143N), levenshtein distance: 1, normalized lev: 0.06666666666666667
Tool: Gene BERT, Annotation: MBP-SulA(F143S), Prediction: MBP-SulA(F143Y), levenshtein distance: 1, normalized lev: 0.06666666666666667
Tool: Gene BERT, Annotation: LeX, Prediction: sLeX, levenshtein distance: 1, normalized lev: 0.25
Tool: Gene BERT, Annotation: ΔFgNTHC, Prediction: ΔFgNTH, levenshtein distance: 1, normalized lev: 0.16666666666666666
Tool: Gene BERT, Annotation: Hexokinase-1, Prediction: Hexokinase-1-like, levenshtein distance: 5, normalized lev: 0.29411764705882354
Tool: Gene BERT, Annotation: MsVg, Prediction: MsVgR, levenshtein distance: 1, normalized lev: 0.2
Tool: Gene BERT, Annotation: interleukin 10, Prediction: interleukin 1b, levenshtein distance: 1, normalized lev: 0.07142857142857142
Tool: Gene BERT, Annotation: Zika virus nonstructural protein 1, Prediction: Zika virus nonstructural protein, levenshtein distance: 2, normalized lev: 0.0625
Tool: Gene BERT, Annotation: PTEN-induced kinase 1, Prediction: PTEN-induced kinase, levenshtein distance: 2, normalized lev: 0.10526315789473684
Tool: Gene BERT, Annotation: H13CO3, Prediction: H13CO3-, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: Gene BERT, Annotation: 4',6-diamidino-2-phenylindole, Prediction: DAPI(4',6-diamidino-2-phenylindole, levenshtein distance: 5, normalized lev: 0.14705882352941177
Tool: Gene BERT, Annotation: LPAAT2, Prediction: LPAAT2A2, levenshtein distance: 2, normalized lev: 0.25
Tool: Gene BERT, Annotation: LPAAT2, Prediction: LPAAT, levenshtein distance: 1, normalized lev: 0.2
Tool: Gene BERT, Annotation: LPAAT2, Prediction: LPAAT2B, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: Gene BERT, Annotation: superoxide dismutase 1, Prediction: superoxide dismutase, levenshtein distance: 2, normalized lev: 0.1
Tool: Gene BERT, Annotation: glutathione peroxidase 8, Prediction: glutathione peroxidase, levenshtein distance: 2, normalized lev: 0.09090909090909091
Tool: Gene BERT, Annotation: ascorbate peroxidase 1, Prediction: ascorbate peroxidase, levenshtein distance: 2, normalized lev: 0.1
Tool: Gene BERT, Annotation: Eukaryotic peptide chain release factor 1, Prediction: eukaryotic peptide chain release factor, levenshtein distance: 3, normalized lev: 0.07692307692307693
Tool: Gene BERT, Annotation: Eukaryotic peptide chain release factor 1, Prediction: Eukaryotic peptide chain release factor, levenshtein distance: 2, normalized lev: 0.05128205128205128
Tool: Gene BERT, Annotation: mercury, Prediction: Mercury, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: Gene BERT, Annotation: AcrEF, Prediction: AcrE, levenshtein distance: 1, normalized lev: 0.25
Tool: Gene BERT, Annotation: AcrEF, Prediction: AcrF, levenshtein distance: 1, normalized lev: 0.25
Tool: BERT Ensemble, Annotation: interleukin -6, Prediction: interleukin(IL)-6, levenshtein distance: 4, normalized lev: 0.23529411764705882
Tool: BERT Ensemble, Annotation: IL -6, Prediction: IL-6, levenshtein distance: 1, normalized lev: 0.25
Tool: BERT Ensemble, Annotation: C-peptide, Prediction: rat C-peptide, levenshtein distance: 4, normalized lev: 0.3076923076923077
Tool: BERT Ensemble, Annotation: insulin, Prediction: insulinoma, levenshtein distance: 3, normalized lev: 0.3
Tool: BERT Ensemble, Annotation: C-peptide, Prediction: Rat C-peptide, levenshtein distance: 4, normalized lev: 0.3076923076923077
Tool: BERT Ensemble, Annotation: leucine-rich repeat kinase 2, Prediction: leucine-rich repeat kinase, levenshtein distance: 2, normalized lev: 0.07692307692307693
Tool: BERT Ensemble, Annotation: mitogen-activated protein kinase, Prediction: mitogen-activated protein kinase/, levenshtein distance: 1, normalized lev: 0.030303030303030304
Tool: BERT Ensemble, Annotation: apo A-I, Prediction: apo)A-I, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: BERT Ensemble, Annotation: apolipoprotein A-I, Prediction: apolipoprotein(, levenshtein distance: 4, normalized lev: 0.26666666666666666
Tool: BERT Ensemble, Annotation: GLI family zinc finger protein 2, Prediction: GLI family zinc finger protein, levenshtein distance: 2, normalized lev: 0.06666666666666667
Tool: BERT Ensemble, Annotation: mitochondrial transcription factor A, Prediction: mitochondrial transcription factor, levenshtein distance: 2, normalized lev: 0.058823529411764705
Tool: BERT Ensemble, Annotation: miR-240, Prediction: miR-214, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: BERT Ensemble, Annotation: miR-240, Prediction: miR-204, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: BERT Ensemble, Annotation: mitochondrial transcription factor A, Prediction: Mitochondrial transcription factor, levenshtein distance: 3, normalized lev: 0.08823529411764706
Tool: BERT Ensemble, Annotation: S-adenosylmethionine, Prediction: S-adenosylmethionine-, levenshtein distance: 1, normalized lev: 0.047619047619047616
Tool: BERT Ensemble, Annotation: Cathepsin L, Prediction: Cathepsin, levenshtein distance: 2, normalized lev: 0.2222222222222222
Tool: BERT Ensemble, Annotation: caspase 3, Prediction: caspase, levenshtein distance: 2, normalized lev: 0.2857142857142857
Tool: BERT Ensemble, Annotation: cyclin-dependent kinase 2, Prediction: cyclin-dependent kinase, levenshtein distance: 2, normalized lev: 0.08695652173913043
Tool: BERT Ensemble, Annotation: NAD+, Prediction: NAD +, levenshtein distance: 1, normalized lev: 0.2
Tool: BERT Ensemble, Annotation: Iron Phthalocyanine, Prediction: Iron Phthalocyanine-Albumin, levenshtein distance: 8, normalized lev: 0.2962962962962963
Tool: BERT Ensemble, Annotation: iron (II) phthalocyanine, Prediction: iron(II)phthalocyanine FePc, levenshtein distance: 7, normalized lev: 0.25925925925925924
Tool: BERT Ensemble, Annotation: Aspartic Acids, Prediction: aspartic acid, levenshtein distance: 3, normalized lev: 0.23076923076923078
Tool: BERT Ensemble, Annotation: Carbon-11, Prediction: Carbon-11-, levenshtein distance: 1, normalized lev: 0.1
Tool: BERT Ensemble, Annotation: lithium disilicate, Prediction: Lithium disilicate, levenshtein distance: 1, normalized lev: 0.05555555555555555
Tool: BERT Ensemble, Annotation: angiotensin (1-12), Prediction: angiotensin(1-12), levenshtein distance: 1, normalized lev: 0.058823529411764705
Tool: BERT Ensemble, Annotation: angiotensin (1-12), Prediction: angiotensin(1-9), levenshtein distance: 3, normalized lev: 0.1875
Tool: BERT Ensemble, Annotation: angiotensin (1-12), Prediction: angiotensin(1-7), levenshtein distance: 3, normalized lev: 0.1875
Tool: BERT Ensemble, Annotation: interleukin- 6, Prediction: interleukin-6, levenshtein distance: 1, normalized lev: 0.07692307692307693
Tool: BERT Ensemble, Annotation: extracellular signal-regulated kinase 2, Prediction: extracellular signal-regulated kinase 1/, levenshtein distance: 2, normalized lev: 0.05
Tool: BERT Ensemble, Annotation: toll-like receptors 2, Prediction: toll-like receptors 2 and, levenshtein distance: 4, normalized lev: 0.16
Tool: BERT Ensemble, Annotation: glucagon-like peptide-1, Prediction: glucagon-like peptide-1 receptor, levenshtein distance: 9, normalized lev: 0.28125
Tool: BERT Ensemble, Annotation: polyethylene glycol 400, Prediction: polyethylene glycol, levenshtein distance: 4, normalized lev: 0.21052631578947367
Tool: BERT Ensemble, Annotation: paired box homeotic gene 6, Prediction: paired box homeotic gene, levenshtein distance: 2, normalized lev: 0.08333333333333333
Tool: BERT Ensemble, Annotation: MiR-328, Prediction: miR-328, levenshtein distance: 1, normalized lev: 0.14285714285714285
Tool: BERT Ensemble, Annotation: matrix metalloproteinase 1, Prediction: matrix metalloproteinase, levenshtein distance: 2, normalized lev: 0.08333333333333333
Tool: BERT Ensemble, Annotation: hsa-miR-202, Prediction: hsa-miR-202-3p, levenshtein distance: 3, normalized lev: 0.21428571428571427
Tool: BERT Ensemble, Annotation: miR-202, Prediction: miR-202-3p, levenshtein distance: 3, normalized lev: 0.3
Tool: BERT Ensemble, Annotation: MiR-202, Prediction: MiR-202-3p, levenshtein distance: 3, normalized lev: 0.3
Tool: BERT Ensemble, Annotation: zinc finger NFX1-type containing 1, Prediction: zinc finger NFX1-type containing, levenshtein distance: 2, normalized lev: 0.0625
Tool: BERT Ensemble, Annotation: Zinc finger antisense 1, Prediction: Zinc finger antisense, levenshtein distance: 2, normalized lev: 0.09523809523809523
Tool: BERT Ensemble, Annotation: miR-6797, Prediction: miR-6797-5p, levenshtein distance: 3, normalized lev: 0.2727272727272727
